city,code,air_name,air_pinyin
KIRI,KRZ,,KIRI
科斯雷,KSA,,KOSRAE
KASANOMBE,KSB,,KASANOMBE
KOSICE,KSC,,KOSICE
卡尔斯塔德,KSD,,KARLSTAD
卡塞塞,KSE,,KASESE
卡塞尔,KSF,,KASSEL
KISENGAN,KSG,,KISENGAN
克尔曼沙汗,KSH,,KERMANSHAH
吉西杜古,KSI,,KISSIDOUGOU
KASOSISLAND,KSJ,,KASOSISLAND
KARLSKOGA,KSK,,KARLSKOGA
KASSALA,KSL,,KASSALA
ST.MARYS,KSM,,ST.MARYS
KUSTANAY,KSN,,KUSTANAY
KASTORIAARIS,KSO,,KASTORIAARISTOTLIS
KOSIPE,KSP,,KOSIPE
KARSHI,KSQ,,KARSHI
锡卡索,KSS,,SIKASSO
KOSTI,KST,,KOSTI
KRISTIANSUND,KSU,,KRISTIANSUNDKVRNBERG
SPRINGVALEKV,KSV,,SPRINGVALEKVERNBERGT
YASURU,KSX,,YASURU
卡尔斯,KSY,,KARS
KOTLAS,KSZ,,KOTLAS
卡拉沙,KTA,,KARRATHA
THORNEBAY,KTB,,THORNEBAY
卡蒂奥拉,KTC,,KATIOLA
KERTEH,KTE,,KERTEH
TAKAKA,KTF,,TAKAKA
KETAPANG,KTG,,KETAPANG
TIKCHIKSPB,KTH,,TIKCHIKSPB
KRATIE,KTI,,KRATIE
KANUA,KTK,,KANUA
KITALE,KTL,,KITALE
加德满都,KTM,,KATHMANDU
KETCHIKAN,KTN,,KETCHIKAN
KATO,KTO,,KATO
TINSON,KTP,,TINSON
KITEE,KTQ,,KITEE
凯瑟琳,KTR,,KATHERINE
BREVIGMISSIO,KTS,,BREVIGMISSION
KITTILA,KTT,,KITTILA
KOTA,KTU,,KOTA
KAMARATA,KTV,,KAMARATA
卡托维兹,KTW,,KATOWICE
库蒂亚拉,KTX,,KOUTIALA
TERRORBAY,KTY,,TERRORBAY
关丹,KUA,,KUANTAN
库里亚,KUC,,KURIA
古达,KUD,,KUDAT
KUKUNDU,KUE,,KUKUNDU
萨马拉,KUF,,SAMARA
KUBINISLAND,KUG,,KUBINISLAND
KUSHIRO,KUH,,KUSHIRO
KAWAUISLAND,KUI,,KAWAUISLAND
KUSHIMOTO-KA,KUJ,,KUSHIMOTO-KATSUURA
KASIGLUK,KUK,,KASIGLUK
屋久岛,KUM,,YAKUSHIMA
考纳斯,KUN,,KAUNAS
库奥皮奥,KUO,,KUOPIO
KUPIANO,KUP,,KUPIANO
KURI,KUQ,,KURI
KURANOMUNJAN,KUR,,KURANOMUNJAN
KULUSUK,KUS,,KULUSUK
库塔伊西,KUT,,KUTAISI
KULUBHUNTAR,KUU,,KULUBHUNTAR
KUNSAN,KUV,,KUNSAN
KAMUSI,KUW,,KAMUSI
UYAK,KUY,,UYAK
卡瓦拉,KVA,,KAVALA
SKOVDE,KVB,,SKOVDE
KINGCOVE,KVC,,KINGCOVE
GYANDZHA,KVD,,GYANDZHA
卡维恩,KVG,,KAVIENG
KIROVSK,KVK,,KIROVSK
KIVALINA,KVL,,KIVALINA
KOROLEVU,KVU,,KOROLEVU
基洛夫,KVX,,KIROV
KWAJALEIN,KWA,,KWAJALEIN
WATERFALL,KWF,,WATERFALL
KRIVOYROG,KWG,,KRIVOYROG
KHWAHAN,KWH,,KHWAHAN
kwangju,KWJ,光州机场,KWANGJU
KWIGILLINGOK,KWK,,KWIGILLINGOK
KOWANYAMA,KWM,,KOWANYAMA
QUINHAGAKKWI,KWN,,QUINHAGAKKWINHAGAK
KAWITO,KWO,,KAWITO
WESTPOINT,KWP,,WESTPOINT
KWAIHARBOUR,KWR,,KWAIHARBOUR
KWETHLUK,KWT,,KWETHLUK
KURWINA,KWV,,KURWINA
KIWAIISLAND,KWX,,KIWAIISLAND
KIWAYU,KWY,,KIWAYU
KOLWEZI,KWZ,,KOLWEZI
KASAAN,KXA,,KASAAN
克莱克斯多普,KXE,,KLERKSDORP
科罗,KXF,,KORO
KOMSOMOLSKNA,KXK,,KOMSOMOLSKNAAMURE
KAROOLA,KXR,,KAROOLA
科尼亚,KYA,,KONYA
ORCHIDISLAND,KYD,,ORCHIDISLAND
TRIPOLIKLEYA,KYE,,TRIPOLIKLEYATE
YEELIRRIE,KYF,,YEELIRRIE
YALATAMISSIO,KYI,,YALATAMISSION
KARLUK,KYK,,KARLUK
KEYLARGOPORT,KYL,,KEYLARGOPORTLARGO
TOPPOFTAMPA,KYO,,TOPPOFTAMPA
KYAUKPYU,KYP,,KYAUKPYU
卡伊,KYS,,KAYES
KYAUKTAW,KYT,,KYAUKTAW
KOYUKUK,KYU,,KOYUKUK
YALUMET,KYX,,YALUMET
克孜勒,KYZ,,KYZYL
ZACHARBAY,KZB,,ZACHARBAY
KOMPONG-CHHN,KZC,,KOMPONG-CHHNANG
KRAKOR,KZD,,KRAKOR
KAINTIBA,KZF,,KAINTIBA
KIZHUYAK,KZH,,KIZHUYAK
KOZANIPHILIP,KZI,,KOZANIPHILIPPOS
KOMPONGTHOM,KZK,,KOMPONGTHOM
KAZAN,KZN,,KAZAN
KASTELORIZO,KZS,,KASTELORIZO
LAMAR,LAA,,LAMAR
LABLAB,LAB,,LABLAB
PULAULAYANG-,LAC,,PULAULAYANG-LAYANGLA
罗安达,LAD,,LUANDA
LAENADZAB,LAE,,LAENADZAB
LAFAYETTEIN,LAF,,LAFAYETTEIN
瓜伊拉,LAG,,LAGUAIRA
LABUHA,LAH,,LABUHA
LANNION,LAI,,LANNION
LAGES,LAJ,,LAGES
阿克拉维克,LAK,,AKLAVIK
LAKELAND,LAL,,LAKELAND
LOSALAMOS,LAM,,LOSALAMOS
兰辛,LAN,,LANSING
拉巴斯,LAP,,LAPAZMEX
BEIDALABRAQ,LAQ,,BEIDALABRAQ
LARAMIE,LAR,,LARAMIE
LAMU,LAU,,LAMU
LALOMALAVA,LAV,,LALOMALAVA
LAWTON,LAW,,LAWTON
莱迪史密斯,LAY,,LADYSMITH
BOMJESUSDALA,LAZ,,BOMJESUSDALAPA
利兹,LBA,,LEEDS
拉伯克,LBB,,LUBBOCK
LUEBECKBLANQ,LBC,,LUEBECKBLANQENSEE
KHUDZHAND,LBD,,KHUDZHAND
LATROBEWESTM,LBE,,LATROBEWESTMORLAND
北普拉特河,LBF,,NORTHPLATTE
巴黎,LBG,巴黎布尔歇机场,PARISLEBOURGET
SYDNEYPALMBE,LBH,,SYDNEYPALMBEACH
LABUANBAJOMU,LBJ,,LABUANBAJOMUTIARA
LIBOI,LBK,,LIBOI
LIBERAL,LBL,,LIBERAL
LUABO,LBM,,LUABO
LAKEBARINGO,LBN,,LAKEBARINGO
LUSAMBO,LBO,,LUSAMBO
LONGBONGA,LBP,,LONGBONGA
LAMBARENE,LBQ,,LAMBARENE
LABREA,LBR,,LABREA
拉巴萨,LBS,,LABASA
LUMBERTON,LBT,,LUMBERTON
纳闽岛,LBU,,LABUAN
利伯维尔,LBV,,LIBREVILLE
LONGBAWAN,LBW,,LONGBAWAN
LUBANG,LBX,,LUBANG
LABAULEMONTO,LBY,,LABAULEMONTOIR
拉纳卡,LCA,,LARNACA
LECCEGALATIN,LCC,,LECCEGALATINA
LOUISTRICHAR,LCD,,LOUISTRICHARDT
LACEIBAINTL,LCE,,LACEIBAINTL
LACORUNA,LCG,,LACORUNA
莱克查尔斯,LCH,,LAKECHARLES
LACONIA,LCI,,LACONIA
COLUMBUSRICK,LCK,,COLUMBUSRICKNBACKR
LACOLOMA,LCL,,LACOLOMA
LACUMBRE,LCM,,LACUMBRE
BALCANOONA,LCN,,BALCANOONA
LAGUE,LCO,,LAGUE
LACHORRERA,LCR,,LACHORRERA
LASCANAS,LCS,,LASCANAS
LUCCA,LCV,,LUCCA
MALDA,LDA,,MALDA
LONGRINA,LDB,,LONGRINA
LINDEMANISLA,LDC,,LINDEMANISLAND
LOURDES/TARB,LDE,,LOURDES/TARBE
豪勋爵岛,LDH,,LORDHOWEISLAND
LINDIKIKWETU,LDI,,LINDIKIKWETU
林登,LDJ,,LINDEN
LIDKOPINGHOV,LDK,,LIDKOPINGHOVBY
LAMIDANDA,LDN,,LAMIDANDA
LADOUANIE,LDO,,LADOUANIE
LAWDAR,LDR,,LAWDAR
拿笃,LDU,,LAHADDATU
LANDIVISIAU,LDV,,LANDIVISIAU
LANSDOWNE,LDW,,LANSDOWNE
SAINT-LAUREN,LDX,,SAINT-LAURENTDUMARON
伦敦德里,LDY,,LONDONDERRY
LONDOLOZI,LDZ,,LONDOLOZI
LEARMONTH,LEA,,LEARMONTH
汉诺威,LEB,,HANOVER
LEESBURG,LEE,,LEESBURG
LEBAKENG,LEF,,LEBAKENG
阿莱格,LEG,,ALEG
LEHAVREOCTEV,LEH,,LEHAVREOCTEVILLE
ALMERIA,LEI,,ALMERIA
LABE,LEK,,LABE
LAKEEVELLA,LEL,,LAKEEVELLA
LEMMON,LEM,,LEMMON
LECONI,LEO,,LECONI
LEOPOLDINA,LEP,,LEOPOLDINA
LANDSENDSTJU,LEQ,,LANDSENDSTJUST
伦斯特,LER,,LEINSTER
LESOBENG,LES,,LESOBENG
LETICIAA.V.C,LET,,LETICIAA.V.COBO
SEODEURGELDE,LEU,,SEODEURGELDELASEU
BURETALEVUKA,LEV,,BURETALEVUKAAIR
LEWISTON,LEW,,LEWISTON
列克星敦,LEX,,LEXINGTON
拉埃斯佩兰萨,LEZ,,LAESPERANZA
HAMPTONLANGL,LFI,,HAMPTONLANGLEYAFB
LUFKIN/NACOG,LFK,,LUFKIN/NACOGDOCHESAN
LOUISBURGFRA,LFN,,LOUISBURGFRANKLIN
KELAFO,LFO,,KELAFO
LAKEFIELD,LFP,,LAKEFIELD
LAFRIA,LFR,,LAFRIA
LAFAYETTELA,LFT,,LAFAYETTELA
洛美,LFW,,LOME
LAGRANGE,LGC,,LAGRANGE
LAGRANDE,LGD,,LAGRANDE
尤马试验场,LGF,尤马湖陆军航空基地,"YUMAPROVINGGROUND,AZ"
LIEGEBIERSET,LGG,,LIEGEBIERSET
利克里克,LGH,,LEIGHCREEK
DEADMANSCAY,LGI,,DEADMANSCAY
浮罗交怡,LGK,,LANGKAWI
LONGLELLANG,LGL,,LONGLELLANG
LAIAGAM,LGM,,LAIAGAM
LINGALINGA,LGN,,LINGALINGA
LANGEOOG,LGO,,LANGEOOG
黎牙实比,LGP,,LEGASPI
LAGOAGRIO,LGQ,,LAGOAGRIO
COCHRANE,LGR,,COCHRANE
MALARGUE,LGS,,MALARGUE
LASGAVIOTAS,LGT,,LASGAVIOTAS
LOGAN,LGU,,LOGAN
伦敦,LGW,伦敦盖特威克,LONDON
LUGHGANANE,LGX,,LUGHGANANE
LAGUNILLAS,LGY,,LAGUNILLAS
LEGUIZAMO,LGZ,,LEGUIZAMO
LAHR,LHA,,LAHR
LOSTHARBORSE,LHB,,LOSTHARBORSEAPORT
LIGHTNINGRID,LHG,,LIGHTNINGRIDGE
LEREH,LHI,,LEREH
LISHAN,LHN,,LISHAN
LEHU,LHP,,LEHU
LASHERAS,LHS,,LASHERAS
LOCKHAVENW.T,LHV,,LOCKHAVENW.T.PIPER
LIMBUNYA,LIB,,LIMBUNYA
LIMONMUNICIP,LIC,,LIMONMUNICIPAL
LEIDENVALKEN,LID,,LEIDENVALKENBURG
LIBENGE,LIE,,LIBENGE
LIFOU,LIF,,LIFOU
利摩日,LIG,,LIMOGES
KAUAIISLAND,LIH,,KAUAIISLAND
MULIA,LII,,MULIA
长岛,LIJ,,LONGISLAND
LIKIEP,LIK,,LIKIEP
里尔,LIL,,LILLE
米兰,LIN,,MILAN
利蒙港,LIO,,LIMON
LINS,LIP,,LINS
LISALA,LIQ,,LISALA
利比里亚,LIR,,LIBERIA
小石城,LIT,,LITTLEROCK
LIVENGOOD,LIV,,LIVENGOOD
LOIKAW,LIW,,LOIKAW
LODJA,LJA,,LODJA
LOUISVILLEIN,LJC,,LOUISVILLEINTERCONTI
LAKEJACKSON,LJN,,LAKEJACKSON
LARANTUKA,LKA,,LARANTUKA
LAKEBA,LKB,,LAKEBA
LEKANA,LKC,,LEKANA
LAKELANDDOWN,LKD,,LAKELANDDOWNS
SEATTLE/TACO,LKE,,SEATTLE/TACOMALAKEUN
DULUTHMN/SUP,LKI,,DULUTHMN/SUPERIORLAK
KULIKLAKE,LKK,,KULIKLAKE
LAKSELV,LKL,,LAKSELV
LEKNES,LKN,,LEKNES
LUCKNOWAMAUS,LKO,,LUCKNOWAMAUSI
LASKOREI,LKR,,LASKOREI
LAKESIDE,LKS,,LAKESIDE
拉科塔,LKT,,LAKOTA
LAKERUDOLF,LKU,,LAKERUDOLF
LAKEVIEW,LKV,,LAKEVIEW
LAKEMANYARA,LKY,,LAKEMANYARA
吕勒奥,LLA,,LULEA
MALELANE,LLE,,MALELANE
CHILLAGOE,LLG,,CHILLAGOE
LASLIMAS,LLH,,LASLIMAS
LALIBELA,LLI,,LALIBELA
LISSADEL,LLL,,LISSADEL
LONGLAMA,LLM,,LONGLAMA
KELILA,LLN,,KELILA
LINDADOWNS,LLP,,LINDADOWNS
LASLOMITAS,LLS,,LASLOMITAS
利隆圭,LLW,,LILONGWE
LYNDONVILLE,LLX,,LYNDONVILLE
MOUNTHOLLYBU,LLY,,MOUNTHOLLYBURLINGTON
LAKEMINCHUMI,LMA,,LAKEMINCHUMINA
萨利马,LMB,,SALIMA
LAMACARENA,LMC,,LAMACARENA
LOSMENUCOS,LMD,,LOSMENUCOS
LEMANSARNAGE,LME,,LEMANSARNAGE
LAMASSA,LMG,,LAMASSA
利蒙,LMH,,LIMON
LUMI,LMI,,LUMI
莱城,LML,,LAE
LOSMOCHISFED,LMM,,LOSMOCHISFEDERAL
林梦,LMN,,LIMBANG
LAMPEDUSA,LMP,,LAMPEDUSA
MARSAELBREGA,LMQ,,MARSAELBREGA
LIMEACRES,LMR,,LIMEACRES
利马索尔,LMS,,LOUISVILLE
KLAMATHFALLS,LMT,,KLAMATHFALLS
LOPEZDEMICAY,LMX,,LOPEZDEMICAY
LAKEMURRAY,LMY,,LAKEMURRAY
帕尔马,LMZ,,PALMA
WESTPALMBEAC,LNA,,WESTPALMBEACHPALMBEA
LAMENBAY,LNB,,LAMENBAY
LENGBATI,LNC,,LENGBATI
LANDERHUNTFI,LND,,LANDERHUNTFIELD
LONORORE,LNE,,LONORORE
MUNBIL,LNF,,MUNBIL
LESE,LNG,,LESE
LAKENASH,LNH,,LAKENASH
LONELYDEWSTN,LNI,,LONELYDEWSTN
林肯,LNK,,LINCOLN
LANGIMAR,LNM,,LANGIMAR
WILLOUGHBYLO,LNN,,WILLOUGHBYLOSTNATON
LEONORA,LNO,,LEONORA
WISE,LNP,,WISE
LOANI,LNQ,,LOANI
LONEROCKTRIC,LNR,,LONEROCKTRICTY
LANCSTER,LNS,,LANCSTER
LONDOLOVIT,LNV,,LONDOLOVIT
斯摩棱斯克,LNX,,SMOLENSK
LANAI,LNY,,LANAI
林茨,LNZ,,LINZ
洛林,LOA,,LORRAINE
LOCK,LOC,,LOCK
隆阿纳,LOD,,LONGANA
黎,LOE,,LOEI
LOEN,LOF,,LOEN
朗维尤,LOG,,LONGVIEW
洛哈,LOH,,LOJA
洛德瓦尔,LOK,,LODWAR
LOVELOCK,LOL,,LOVELOCK
LAGHOUATLMEK,LOO,,LAGHOUATLMEKRAREG
洛巴策,LOQ,,LOBATSE
LOCKPORTLEWI,LOT,,LOCKPORTLEWIS
LOUISVILLEBO,LOU,,LOUISVILLEBOWMANFIEL
MONCLOVA,LOV,,MONCLOVA
LOYANGALANI,LOY,,LOYANGALANI
伦敦,LOZ,,LONDON
大加那利岛,LPA,,GRANCANARIA
拉巴斯,LPB,,LAPAZ
LOMPOC,LPC,,LOMPOC
LAPEDRERA,LPD,,LAPEDRERA
LAPRIMAVERA,LPE,,LAPRIMAVERA
拉普拉塔,LPG,,LAPLATA
LOCHGILPHEAD,LPH,,LOCHGILPHEADHLPT
LINKOPINGSAA,LPI,,LINKOPINGSAAB
PIJIGUAOS,LPJ,,PIJIGUAOS
LIPETSK,LPK,,LIPETSK
LAMAP,LPM,,LAMAP
LAPORTE,LPO,,LAPORTE
LAPPEENRANTA,LPP,,LAPPEENRANTA
琅勃拉邦,LPQ,,LUANGPRABANG
LOPEZISLAND,LPS,,LOPEZISLAND
南邦,LPT,,LAMPANG
LONGAPUNG,LPU,,LONGAPUNG
LITTLEPORTWA,LPW,,LITTLEPORTWALTER
LIEPAYA,LPX,,LIEPAYA
LEPUYLOUDES,LPY,,LEPUYLOUDES
PICKENS,LQK,,PICKENS
PUERTOLEGUIZ,LQM,,PUERTOLEGUIZAMO
QALANAU,LQN,,QALANAU
拉里萨,LRA,,LARISA
莱里贝,LRB,,LERIBE
LAREDO,LRD,,LAREDO
朗里奇,LRE,,LONGREACH
LORALAI,LRG,,LORALAI
LAROCHELLE,LRH,,LAROCHELLE
LORICA,LRI,,LORICA
LEMARSMUNICI,LRJ,,LEMARSMUNICIPAL
LAMA-KARA,LRL,,LAMA-KARA
拉罗马纳,LRM,,LAROMANA
MOSESLAKE,LRN,,MOSESLAKE
LAURIERIVER,LRQ,,LAURIERIVER
LEROS,LRS,,LEROS
LORIENT,LRT,,LORIENT
LASCRUCES,LRU,,LASCRUCES
LOSROQUES,LRV,,LOSROQUES
LOSUIA,LSA,,LOSUIA
LORDSBURG,LSB,,LORDSBURG
拉塞雷纳,LSC,,LASERENA
LEXINGTONCRE,LSD,,LEXINGTONCREECHAAF
LACROSSE,LSE,,LACROSSE
COLUMBUSLAWS,LSF,,COLUMBUSLAWSONAAF
腊戎,LSH,,LASHIO
SHETLANDISLA,LSI,,SHETLANDISLANDSSUMBU
长岛,LSJ,,LONGISLAND
洛斯奇莱斯,LSL,,LOSCHILES
LONGSEMADOLA,LSM,,LONGSEMADOLAWAS
LOSBANOS,LSN,,LOSBANOS
LESSABLESTAL,LSO,,LESSABLESTALMOUT
LASPIEDRASJ.,LSP,,LASPIEDRASJ.CAMEJO
LOSANGELESM.,LSQ,,LOSANGELESM.DOLORES
LOSTRIVER,LSR,,LOSTRIVER
TERREDEHAUT,LSS,,TERREDEHAUT
朗塞斯顿,LST,,LAUNCESTON
LONGSUKANG,LSU,,LONGSUKANG
LASVEGASNELL,LSV,,LASVEGASNELLISAFB
LHOKSEUMAWE,LSW,,LHOKSEUMAWE
LHOKSUKON,LSX,,LHOKSUKON
利斯莫尔,LSY,,LISMORE
MALILOSINJLO,LSZ,,MALILOSINJLOSINJ
TZANEEN,LTA,,TZANEEN
LATROBE,LTB,,LATROBE
LAI,LTC,,LAI
古达米斯,LTD,,GHADAMES
LEITRE,LTF,,LEITRE
LATHROPWELLS,LTH,,LATHROPWELLSJACKASS
阿尔泰,LTI,阿尔泰山脉,ALTAI
劳托卡,LTK,,LATAKIAHMELMIN
LASTOURVILLE,LTL,,LASTOURVILLE
莱瑟姆,LTM,,LETHEM
LUTON,LTN,,LUTON
洛雷托,LTO,,LORETO
LYNDHURST,LTP,,LYNDHURST
LETOUQUETPAR,LTQ,,LETOUQUETPARISPLAG
LETTERKENNY,LTR,,LETTERKENNY
ALTUSALTUSAF,LTS,,ALTUSALTUSAFB
STTROPEZLAMO,LTT,,STTROPEZLAMOLEAIRPOR
LOTUSVALE,LTV,,LOTUSVALE
PATUXENT/LEO,LTW,,PATUXENT/LEONARDTOWN
LUKLA,LUA,,LUKLA
LUMIDPAU,LUB,,LUMIDPAU
LAUCALAISLAN,LUC,,LAUCALAISLAND
LUDERITZ,LUD,,LUDERITZ
LUCENEC,LUE,,LUCENEC
PHOENIXLUKEA,LUF,,PHOENIXLUKEAFB
卢加诺,LUG,,LUGANO
LUDHIANASAHN,LUH,,LUDHIANASAHNEWAL
LAUNION,LUI,,LAUNION
LUSIKISIKI,LUJ,,LUSIKISIKI
CINCINNATILU,LUK,,CINCINNATILUNKENFLD
LUENALUSO,LUO,,LUENALUSO
KALAUPAPA,LUP,,KALAUPAPA
圣路易斯,LUQ,,SANLUIS
CAPELISBURNE,LUR,,CAPELISBURNE
LUSANGA,LUS,,LUSANGA
LAURASTATION,LUT,,LAURASTATION
LAURA,LUU,,LAURA
LANGGUR,LUV,,LANGGUR
LUWUK,LUW,,LUWUK
LUSHOTO,LUY,,LUSHOTO
LAVAL,LVA,,LAVAL
LIVRAMENTOGA,LVB,,LIVRAMENTOGALPOES
LIMEVILLAGE,LVD,,LIMEVILLAGE
利文斯敦,LVI,,LIVINGSTONE
LIVERMORE,LVK,,LIVERMORE
LAWRENCEVILL,LVL,,LAWRENCEVILLE
LIVINGSTONMI,LVM,,LIVINGSTONMISSION
拉弗顿,LVO,,LAVERTON
LAVAN,LVP,,LAVAN
拉斯韦加斯,LVS,,LASVEGAS
GREENBRIER,LWB,,GREENBRIER
劳伦斯,LWC,,LAWRENCE
LEWOLEBA,LWE,,LEWOLEBA
LAWNHILL,LWH,,LAWNHILL
LOWAI,LWI,,LOWAI
SHETLANDISLA,LWK,,SHETLANDISLANDSLERWI
WELLS,LWL,,WELLS
LAWRENCEMA,LWM,,LAWRENCEMA
LENINAKAN,LWN,,LENINAKAN
LVOV,LWO,,LVOV
吕伐登,LWR,,LEEUWARDEN
LEWISTONNEZP,LWS,,LEWISTONNEZPERCE
LEWISTOWN,LWT,,LEWISTOWN
LAWRENCEVILL,LWV,,LAWRENCEVILLE
老越,LWY,,LAWAS
LUANGNAMTHA,LXG,,LUANGNAMTHA
列克星敦,LXN,,LEXINGTON
LUXOR,LXR,,LUXOR
LEMNOS,LXS,,LEMNOS
卢库卢,LXU,,LUKULU
LEADVILLE,LXV,,LEADVILLE
LITTLECAYMAN,LYB,,LITTLECAYMAN
LYCKSELEHEDL,LYC,,LYCKSELEHEDLUNDA
LYNCHBURG,LYH,,LYNCHBURG
LUNYUK,LYK,,LUNYUK
LYONBRON,LYN,,LYONBRON
费萨拉巴德,LYP,,FAISALABAD
LONGYEARBYEN,LYR,,LONGYEARBYEN
LADYELLIOTIS,LYT,,LADYELLIOTISLAND
伊利,LYU,,ELY
LYDDFERRYFIE,LYX,,LYDDFERRYFIELD
LUIZA,LZA,,LUIZA
LAZAROCARDEN,LZC,,LAZAROCARDEN
LUOZI,LZI,,LUOZI
LIZARDISLAND,LZR,,LIZARDISLAND
马拉巴,MAB,,MARABA
MACONSMART,MAC,,MACONSMART
MIDLAND,MAF,,MIDLAND
马当,MAG,,MADANG
MAHON,MAH,,MAHON
曼戈切,MAI,,MANGOCHI
MAJURO,MAJ,,MAJURO
马拉卡尔,MAK,,MALAKAL
芒俄勒,MAL,,MANGOLE
马塔莫罗斯,MAM,,MATAMOROS
马瑙斯,MAO,,MANAUS
马迈,MAP,,MAMAI
MAESOT,MAQ,,MAESOT
马拉开波,MAR,,MARACAIBO
MANUSISLANDM,MAS,,MANUSISLANDMOMOTE
马塔迪,MAT,,MATADI
莫皮蒂,MAU,,MAUPITI
MALOELAP,MAV,,MALOELAP
莫尔登,MAW,,MALDEN
马塔姆,MAX,,MATAM
MANGROVECAY,MAY,,MANGROVECAY
MAYAGUEZ,MAZ,,MAYAGUEZ
蒙巴萨岛,MBA,,MOMBASA
马布尔巴,MBB,,MARBLEBAR
MBIGOU,MBC,,MBIGOU
MMABATHO,MBD,,MMABATHO
门别,MBE,,MONBETSU
马里伯勒,MBH,,MARYBOROUGH
姆贝亚,MBI,,MBEYA
MADRAS,MBJ,,MADRAS
MATUPA,MBK,,MATUPA
MANISTEE,MBL,,MANISTEE
姆坎巴蒂,MBM,,MKAMBATI
MT.BARNETT,MBN,,MT.BARNETT
曼布劳,MBO,,MAMBURAO
莫约班巴,MBP,,MOYOBAMBA
姆巴拉拉,MBQ,,MBARARA
姆布特,MBR,,MBOUT
BAYCITY,MBS,,BAYCITY
马斯巴特,MBT,,MASBATE
姆班姆巴纳基拉,MBU,,MBAMBANAKIRA
马萨,MBV,,MASA
MOORABBIN,MBW,,MOORABBIN
马里博尔,MBX,,MARIBOR
MOBERLY,MBY,,MOBERLY
MAUES,MBZ,,MAUES
马桑达,MCA,,MACENTA
MCCOMB,MCB,,MCCOMB
MERCED,MCE,,MERCED
TAMPAMACDILL,MCF,,TAMPAMACDILLAFB
MCGRATH,MCG,,MCGRATH
MACHALAM.SER,MCH,,MACHALAM.SERRANO
堪萨斯,MCI,,KANSAS
麦考,MCJ,,MAICAO
MCCOOK,MCK,,MCCOOK
MOUNTMCKINLE,MCL,,MOUNTMCKINLEY
MONTECARLOHL,MCM,,MONTECARLOHLPT
梅肯,MCN,,MACON
奥兰多,MCO,,ORLANDO
MACAPAINTL,MCP,,MACAPAINTL
米什科尔茨,MCQ,,MISKOLC
MELCHORDEMEN,MCR,,MELCHORDEMENCOS
蒙特卡塞巴斯,MCS,,MONTECASEROS
马斯喀特,MCT,,MUSCAT
MONTLUCONGUE,MCU,,MONTLUCONGUERET
MACARTHURRIV,MCV,,MACARTHURRIVER
MASONCITY,MCW,,MASONCITY
马哈奇卡拉,MCX,,MAKHACHKALA
桑夏恩海岸,MCY,,SUNSHINECOAST
马塞约,MCZ,,MACEIO
SANANTONIOMA,MDA,,SANANTONIOMARTINDALE
MELINDA,MDB,,MELINDA
MANADOSAMRTU,MDC,,MANADOSAMRTULNGI
MIDLAND/ODES,MDD,,MIDLAND/ODESSAAIRPAR
麦德林,MDE,,MEDELLIN
MEDFORDTAYLO,MDF,,MEDFORDTAYLORCTY
CARBONDALESO,MDH,,CARBONDALESOUTHERN
马库尔迪,MDI,,MAKURDI
MADRASCITYCT,MDJ,,MADRASCITYCTY
姆班达卡,MDK,,MBANDAKA
曼德勒,MDL,,MANDALAY
MUNDUKUMIDCA,MDM,,MUNDUKUMIDCAICOS
MADISONJEFFE,MDN,,MADISONJEFFERSON
米德尔顿岛,MDO,,MIDDLETONIS.
明迪普塔纳,MDP,,MINDIPTANA
MARDELPLATA,MDQ,,MARDELPLATA
梅德弗拉,MDR,,MEDFRA
中凯科斯,MDS,,MIDDLECAICOS
HARRISBRG,MDT,,HARRISBRG
门迪,MDU,,MENDI
梅杜纳,MDV,,MEDOUNEU
CHICAGOMIDWA,MDW,,CHICAGOMIDWAY
梅塞德斯,MDX,,MERCEDES
MIDWAYNAF,MDY,,MIDWAYNAF
门多萨,MDZ,,MENDOZA
马卡埃,MEA,,MACAE
MELBOURNEESS,MEB,,MELBOURNEESSENDON
曼塔,MEC,,MANTA
MEDINA,MED,,MEDINA
马雷,MEE,,MARE
MELFI,MEF,,MELFI
马兰热,MEG,,MALANGE
梅港,MEH,,MEHAMN
MERIDIAN,MEI,,MERIDIAN
米德维尔,MEJ,,MEADVILLE
MEKNESMEZERG,MEK,,MEKNESMEZERGUE
芒德,MEN,,MENDE
MANTEODARECO,MEO,,MANTEODARECO.
丰盛港,MEP,,MERSING
MERCEDCASTLE,MER,,MERCEDCASTLEAFB
莫顿,MET,,MORETON
MONTEDOURADO,MEU,,MONTEDOURADO
明登,MEV,,MINDEN
MWEKA,MEW,,MWEKA
MEGHAULI,MEY,,MEGHAULI
墨西拿,MEZ,,MESSINA
MAFIAISLAND,MFA,,MAFIAISLAND
蒙福特,MFB,,MONFORT
马费滕,MFC,,MAFETENG
曼斯菲尔德,MFD,,MANSFIELD
MCALLEN,MFE,,MCALLEN
莫安达,MFF,,MOANDA
穆扎法拉巴德,MFG,,MUZAFFARABAD
马什菲尔德,MFI,,MARSHFIELD
莫阿拉,MFJ,,MOALA
MT.FULLSTOP,MFL,,MT.FULLSTOP
MILFORDSOUND,MFN,,MILFORDSOUND
RASNASRANI,MFO,,RASNASRANI
马纳斯克里克,MFP,,MANNERSCREEK
马拉迪,MFQ,,MARADI
MEDFORDJACKS,MFR,,MEDFORDJACKSONCO
米拉菲奥里,MFS,,MIRAFLORES
